Word,Status,FileName
",",ok,g06-050a-05-04
even-tempered,ok,g06-050a-05-05
and,ok,g06-050a-06-00
sedate,ok,g06-050a-06-01
",",ok,g06-050a-06-02
not,ok,g06-050a-06-03
easily,ok,g06-050a-06-04
irritated,ok,g06-050a-06-05
",",ok,g06-050a-06-06
patient,ok,g06-050a-06-07
and,ok,g06-050a-06-08
persevering,ok,g06-050a-07-00
",",ok,g06-050a-07-01
',ok,g06-050a-07-02
but,ok,g06-050a-07-03
he,ok,g06-050a-07-04
appears,ok,g06-050a-07-05
to,ok,g06-050a-07-06
despair,ok,g06-050a-07-07
of,ok,g06-050a-07-08
ever,ok,g06-050a-07-09
#,ok,g06-050a-08-00
being,ok,g06-050a-08-01
cured,ok,g06-050a-08-02
.,ok,g06-050a-08-03
',ok,g06-050a-08-04
Mauro's,ok,g06-050b-00-00
first,ok,g06-050b-00-01
action,ok,g06-050b-00-02
was,ok,g06-050b-00-03
to,ok,g06-050b-00-04
write,ok,g06-050b-00-05
to,ok,g06-050b-00-06
his,ok,g06-050b-00-07
revered,ok,g06-050b-00-08
master,ok,g06-050b-01-00
at,ok,g06-050b-01-01
"Ko""then",ok,g06-050b-01-02
",",ok,g06-050b-01-03
near,ok,g06-050b-01-04
Leipzig,ok,g06-050b-01-05
",",ok,g06-050b-01-06
asking,ok,g06-050b-01-07
for,ok,g06-050b-01-08
advice,ok,g06-050b-02-00
.,ok,g06-050b-02-01
In,ok,g06-050b-02-02
doing,ok,g06-050b-02-03
so,ok,g06-050b-02-04
he,ok,g06-050b-02-05
described,ok,g06-050b-02-06
his,ok,g06-050b-02-07
distinguished,ok,g06-050b-02-08
patient,ok,g06-050b-03-00
and,ok,g06-050b-03-01
his,ok,g06-050b-03-02
symptoms,ok,g06-050b-03-03
.,ok,g06-050b-03-04
He,ok,g06-050b-03-05
told,ok,g06-050b-03-06
Hahnemann,ok,g06-050b-03-07
that,ok,g06-050b-04-00
he,ok,g06-050b-04-01
found,ok,g06-050b-04-02
Anglesey,ok,g06-050b-04-03
a,ok,g06-050b-04-04
strong,ok,g06-050b-04-05
",",ok,g06-050b-04-06
energetic,ok,g06-050b-04-07
man,ok,g06-050b-04-08
with,ok,g06-050b-05-00
a,ok,g06-050b-05-01
gentle,ok,g06-050b-05-02
and,ok,g06-050b-05-03
charming,ok,g06-050b-05-04
character,ok,g06-050b-05-05
",",ok,g06-050b-05-06
even-tempered,ok,g06-050b-06-00
and,ok,g06-050b-06-01
sedate,ok,g06-050b-06-02
",",ok,g06-050b-06-03
not,ok,g06-050b-06-04
easily,ok,g06-050b-06-05
irritated,ok,g06-050b-06-06
",",ok,g06-050b-06-07
patient,ok,g06-050b-07-00
and,ok,g06-050b-07-01
persevering,ok,g06-050b-07-02
",",ok,g06-050b-07-03
',ok,g06-050b-07-04
but,ok,g06-050b-07-05
he,ok,g06-050b-07-06
appears,ok,g06-050b-07-07
to,ok,g06-050b-07-08
despair,ok,g06-050b-08-00
of,ok,g06-050b-08-01
ever,ok,g06-050b-08-02
being,ok,g06-050b-08-03
cured,ok,g06-050b-08-04
.,ok,g06-050b-08-05
',ok,g06-050b-08-06
Mauro's,ok,g06-050c-00-00
first,ok,g06-050c-00-01
action,ok,g06-050c-00-02
was,ok,g06-050c-00-03
to,ok,g06-050c-00-04
write,ok,g06-050c-00-05
to,ok,g06-050c-00-06
his,ok,g06-050c-00-07
revered,ok,g06-050c-00-08
master,ok,g06-050c-01-00
at,ok,g06-050c-01-01
"Ko""then",ok,g06-050c-01-02
",",ok,g06-050c-01-03
near,ok,g06-050c-01-04
Leipzig,ok,g06-050c-01-05
",",ok,g06-050c-01-06
asking,ok,g06-050c-01-07
for,ok,g06-050c-01-08
advice,ok,g06-050c-02-00
.,ok,g06-050c-02-01
In,ok,g06-050c-02-02
doing,ok,g06-050c-02-03
so,ok,g06-050c-02-04
he,ok,g06-050c-02-05
described,ok,g06-050c-02-06
his,ok,g06-050c-02-07
distinguished,ok,g06-050c-02-08
that,ok,g06-050c-04-00
he,ok,g06-050c-04-01
found,ok,g06-050c-04-02
Anglesey,ok,g06-050c-04-03
a,ok,g06-050c-04-04
strong,ok,g06-050c-04-05
",",ok,g06-050c-04-06
energetic,ok,g06-050c-04-07
man,ok,g06-050c-04-08
with,ok,g06-050c-05-00
a,ok,g06-050c-05-01
gentle,ok,g06-050c-05-02
and,ok,g06-050c-05-03
charming,ok,g06-050c-05-04
character,ok,g06-050c-05-05
",",ok,g06-050c-05-06
even-tempered,ok,g06-050c-05-07
and,ok,g06-050c-06-00
sedate,ok,g06-050c-06-01
",",ok,g06-050c-06-02
not,ok,g06-050c-06-03
easily,ok,g06-050c-06-04
irritated,ok,g06-050c-06-05
",",ok,g06-050c-06-06
patient,ok,g06-050c-06-07
and,ok,g06-050c-06-08
#,ok,g06-050c-07-00
persevering,ok,g06-050c-07-01
",",ok,g06-050c-07-02
',ok,g06-050c-07-03
but,ok,g06-050c-07-04
he,ok,g06-050c-07-05
appears,ok,g06-050c-07-06
to,ok,g06-050c-07-07
despair,ok,g06-050c-07-08
of,ok,g06-050c-07-09
ever,ok,g06-050c-08-00
being,ok,g06-050c-08-01
cured,ok,g06-050c-08-02
.,ok,g06-050c-08-03
',ok,g06-050c-08-04
Mauro's,ok,g06-050d-00-00
first,ok,g06-050d-00-01
action,ok,g06-050d-00-02
was,ok,g06-050d-00-03
to,ok,g06-050d-00-04
write,ok,g06-050d-00-05
to,ok,g06-050d-00-06
his,ok,g06-050d-00-07
revered,ok,g06-050d-00-08
master,ok,g06-050d-01-00
at,ok,g06-050d-01-01
"Ko""then",ok,g06-050d-01-02
",",ok,g06-050d-01-03
near,ok,g06-050d-01-04
Leipzig,ok,g06-050d-01-05
",",ok,g06-050d-01-06
asking,ok,g06-050d-01-07
for,ok,g06-050d-01-08
advice,ok,g06-050d-01-09
.,ok,g06-050d-01-10
In,ok,g06-050d-02-00
doing,ok,g06-050d-02-01
so,ok,g06-050d-02-02
he,ok,g06-050d-02-03
described,ok,g06-050d-02-04
his,ok,g06-050d-02-05
distinguished,ok,g06-050d-02-06
patient,ok,g06-050d-02-07
and,ok,g06-050d-03-00
his,ok,g06-050d-03-01
symptoms,ok,g06-050d-03-02
.,ok,g06-050d-03-03
He,ok,g06-050d-03-04
told,ok,g06-050d-03-05
Hahnemann,ok,g06-050d-03-06
that,ok,g06-050d-03-07
he,ok,g06-050d-03-08
found,ok,g06-050d-03-09
Anglesey,ok,g06-050d-04-00
a,ok,g06-050d-04-01
strong,ok,g06-050d-04-02
",",ok,g06-050d-04-03
energetic,ok,g06-050d-04-04
man,ok,g06-050d-04-05
with,ok,g06-050d-04-06
a,ok,g06-050d-04-07
gentle,ok,g06-050d-04-08
and,ok,g06-050d-04-09
charming,ok,g06-050d-05-00
character,ok,g06-050d-05-01
",",ok,g06-050d-05-02
even-tempered,ok,g06-050d-05-03
and,ok,g06-050d-05-04
sedate,ok,g06-050d-05-05
",",ok,g06-050d-05-06
not,ok,g06-050d-05-07
',ok,g06-050d-07-00
but,ok,g06-050d-07-01
he,ok,g06-050d-07-02
appears,ok,g06-050d-07-03
to,ok,g06-050d-07-04
despair,ok,g06-050d-07-05
of,ok,g06-050d-07-06
ever,ok,g06-050d-07-07
being,ok,g06-050d-07-08
cured,ok,g06-050d-07-09
.,ok,g06-050d-07-10
',ok,g06-050d-07-11
Mauro's,ok,g06-050e-00-00
first,ok,g06-050e-00-01
action,ok,g06-050e-00-02
was,ok,g06-050e-00-03
to,ok,g06-050e-00-04
write,ok,g06-050e-00-05
to,ok,g06-050e-00-06
his,ok,g06-050e-00-07
revered,ok,g06-050e-00-08
master,ok,g06-050e-00-09
at,ok,g06-050e-00-10
"Ko""then",ok,g06-050e-01-00
",",ok,g06-050e-01-01
near,ok,g06-050e-01-02
Leipzig,ok,g06-050e-01-03
",",ok,g06-050e-01-04
asking,ok,g06-050e-01-05
for,ok,g06-050e-01-06
advice,ok,g06-050e-01-07
.,ok,g06-050e-01-08
In,ok,g06-050e-01-09
doing,ok,g06-050e-01-10
so,ok,g06-050e-01-11
he,ok,g06-050e-01-12
described,ok,g06-050e-02-00
his,ok,g06-050e-02-01
distinguished,ok,g06-050e-02-02
patient,ok,g06-050e-02-03
and,ok,g06-050e-02-04
his,ok,g06-050e-02-05
symptoms,ok,g06-050e-02-06
.,ok,g06-050e-02-07
He,ok,g06-050e-02-08
told,ok,g06-050e-03-00
Hahnemann,ok,g06-050e-03-01
that,ok,g06-050e-03-02
he,ok,g06-050e-03-03
found,ok,g06-050e-03-04
Anglesey,ok,g06-050e-03-05
a,ok,g06-050e-03-06
strong,ok,g06-050e-03-07
",",ok,g06-050e-03-08
energetic,ok,g06-050e-03-09
man,ok,g06-050e-04-00
with,ok,g06-050e-04-01
a,ok,g06-050e-04-02
gentle,ok,g06-050e-04-03
and,ok,g06-050e-04-04
charming,ok,g06-050e-04-05
character,ok,g06-050e-04-06
",",ok,g06-050e-04-07
even-tempered,ok,g06-050e-04-08
and,ok,g06-050e-05-00
sedate,ok,g06-050e-05-01
",",ok,g06-050e-05-02
not,ok,g06-050e-05-03
easily,ok,g06-050e-05-04
irritated,ok,g06-050e-05-05
",",ok,g06-050e-05-06
patient,ok,g06-050e-05-07
and,ok,g06-050e-05-08
persevering,ok,g06-050e-05-09
",",ok,g06-050e-05-10
',ok,g06-050e-06-00
but,ok,g06-050e-06-01
he,ok,g06-050e-06-02
appears,ok,g06-050e-06-03
to,ok,g06-050e-06-04
despair,ok,g06-050e-06-05
of,ok,g06-050e-06-06
ever,ok,g06-050e-06-07
being,ok,g06-050e-06-08
cured,ok,g06-050e-06-09
.,ok,g06-050e-06-10
',ok,g06-050e-06-11
Mauro's,ok,g06-050f-00-00
first,ok,g06-050f-00-01
action,ok,g06-050f-00-02
was,ok,g06-050f-00-03
to,ok,g06-050f-00-04
write,ok,g06-050f-00-05
to,ok,g06-050f-00-06
his,ok,g06-050f-00-07
revered,ok,g06-050f-00-08
master,ok,g06-050f-00-09
at,ok,g06-050f-00-10
"Ko""then",ok,g06-050f-00-11
",",ok,g06-050f-00-12
near,ok,g06-050f-01-00
Leipzig,ok,g06-050f-01-01
",",ok,g06-050f-01-02
asking,ok,g06-050f-01-03
for,ok,g06-050f-01-04
advice,ok,g06-050f-01-05
.,ok,g06-050f-01-06
In,ok,g06-050f-01-07
doing,ok,g06-050f-01-08
so,ok,g06-050f-01-09
he,ok,g06-050f-01-10
described,ok,g06-050f-01-11
his,ok,g06-050f-01-12
distinguished,ok,g06-050f-02-00
patient,ok,g06-050f-02-01
and,ok,g06-050f-02-02
his,ok,g06-050f-02-03
symptoms,ok,g06-050f-02-04
.,ok,g06-050f-02-05
He,ok,g06-050f-02-06
told,ok,g06-050f-02-07
Hahnemann,ok,g06-050f-02-08
that,ok,g06-050f-02-09
he,ok,g06-050f-02-10
found,ok,g06-050f-03-00
Anglesey,ok,g06-050f-03-01
a,ok,g06-050f-03-02
strong,ok,g06-050f-03-03
",",ok,g06-050f-03-04
energetic,ok,g06-050f-03-05
man,ok,g06-050f-03-06
with,ok,g06-050f-03-07
a,ok,g06-050f-03-08
gentle,ok,g06-050f-03-09
and,ok,g06-050f-03-10
charming,ok,g06-050f-03-11
character,ok,g06-050f-04-00
",",ok,g06-050f-04-01
even-tempered,ok,g06-050f-04-02
and,ok,g06-050f-04-03
sedate,ok,g06-050f-04-04
",",ok,g06-050f-04-05
not,ok,g06-050f-04-06
easily,ok,g06-050f-04-07
irritated,ok,g06-050f-04-08
",",ok,g06-050f-04-09
patient,ok,g06-050f-04-10
and,ok,g06-050f-04-11
persevering,ok,g06-050f-05-00
",",ok,g06-050f-05-01
',ok,g06-050f-05-02
but,ok,g06-050f-05-03
he,ok,g06-050f-05-04
appears,ok,g06-050f-05-05
to,ok,g06-050f-05-06
despair,ok,g06-050f-05-07
of,ok,g06-050f-05-08
ever,ok,g06-050f-05-09
being,ok,g06-050f-05-10
cured,ok,g06-050f-05-11
.,ok,g06-050f-05-12
',ok,g06-050f-05-13
Mauro's,ok,g06-050g-00-00
first,ok,g06-050g-00-01
action,ok,g06-050g-00-02
was,ok,g06-050g-00-03
to,ok,g06-050g-00-04
write,ok,g06-050g-00-05
to,ok,g06-050g-00-06
his,ok,g06-050g-00-07
revered,ok,g06-050g-00-08
master,ok,g06-050g-00-09
at,ok,g06-050g-01-00
"Ko""then",ok,g06-050g-01-01
",",ok,g06-050g-01-02
near,ok,g06-050g-01-03
Leipzig,ok,g06-050g-01-04
",",ok,g06-050g-01-05
asking,ok,g06-050g-01-06
for,ok,g06-050g-01-07
advice,ok,g06-050g-01-08
.,ok,g06-050g-01-09
In,ok,g06-050g-01-10
doing,ok,g06-050g-01-11
so,ok,g06-050g-01-12
he,ok,g06-050g-01-13
described,ok,g06-050g-02-00
his,ok,g06-050g-02-01
distinguished,ok,g06-050g-02-02
patient,ok,g06-050g-02-03
and,ok,g06-050g-02-04
his,ok,g06-050g-02-05
symptoms,ok,g06-050g-02-06
.,ok,g06-050g-02-07
He,ok,g06-050g-02-08
told,ok,g06-050g-02-09
Hahnemann,ok,g06-050g-03-00
that,ok,g06-050g-03-01
he,ok,g06-050g-03-02
found,ok,g06-050g-03-03
Anglesey,ok,g06-050g-03-04
a,ok,g06-050g-03-05
strong,ok,g06-050g-03-06
",",ok,g06-050g-03-07
energetic,ok,g06-050g-03-08
man,ok,g06-050g-03-09
with,ok,g06-050g-04-00
a,ok,g06-050g-04-01
gentle,ok,g06-050g-04-02
and,ok,g06-050g-04-03
charming,ok,g06-050g-04-04
character,ok,g06-050g-04-05
",",ok,g06-050g-04-06
even-tempered,ok,g06-050g-04-07
and,ok,g06-050g-04-08
sedate,ok,g06-050g-05-00
",",ok,g06-050g-05-01
not,ok,g06-050g-05-02
easily,ok,g06-050g-05-03
irritated,ok,g06-050g-05-04
",",ok,g06-050g-05-05
patient,ok,g06-050g-05-06
and,ok,g06-050g-05-07
persevering,ok,g06-050g-05-08
",",ok,g06-050g-05-09
',ok,g06-050g-05-10
but,ok,g06-050g-05-11
he,ok,g06-050g-05-12
appears,ok,g06-050g-06-00
to,ok,g06-050g-06-01
despair,ok,g06-050g-06-02
of,ok,g06-050g-06-03
ever,ok,g06-050g-06-04
being,ok,g06-050g-06-05
cured,ok,g06-050g-06-06
.,ok,g06-050g-06-07
',ok,g06-050g-06-08
at,ok,g06-050h-01-00
"Ko""then",ok,g06-050h-01-01
",",ok,g06-050h-01-02
near,ok,g06-050h-01-03
Leipzig,ok,g06-050h-01-04
",",ok,g06-050h-01-05
asking,ok,g06-050h-01-06
for,ok,g06-050h-01-07
advice,ok,g06-050h-01-08
.,ok,g06-050h-01-09
In,ok,g06-050h-01-10
doing,ok,g06-050h-01-11
so,ok,g06-050h-02-00
he,ok,g06-050h-02-01
described,ok,g06-050h-02-02
his,ok,g06-050h-02-03
distinguished,ok,g06-050h-02-04
patient,ok,g06-050h-02-05
and,ok,g06-050h-02-06
his,ok,g06-050h-02-07
symptoms,ok,g06-050h-03-00
.,ok,g06-050h-03-01
He,ok,g06-050h-03-02
told,ok,g06-050h-03-03
Hahnemann,ok,g06-050h-03-04
that,ok,g06-050h-03-05
he,ok,g06-050h-03-06
found,ok,g06-050h-03-07
Anglesey,ok,g06-050h-03-08
a,ok,g06-050h-04-00
strong,ok,g06-050h-04-01
",",ok,g06-050h-04-02
energetic,ok,g06-050h-04-03
man,ok,g06-050h-04-04
with,ok,g06-050h-04-05
a,ok,g06-050h-04-06
gentle,ok,g06-050h-04-07
and,ok,g06-050h-04-08
charming,ok,g06-050h-04-09
character,ok,g06-050h-05-00
",",ok,g06-050h-05-01
even-tempered,ok,g06-050h-05-02
and,ok,g06-050h-05-03
sedate,ok,g06-050h-05-04
",",ok,g06-050h-05-05
not,ok,g06-050h-05-06
easily,ok,g06-050h-05-07
irritated,ok,g06-050h-06-00
",",ok,g06-050h-06-01
patient,ok,g06-050h-06-02
and,ok,g06-050h-06-03
persevering,ok,g06-050h-06-04
",",ok,g06-050h-06-05
',ok,g06-050h-06-06
but,ok,g06-050h-06-07
he,ok,g06-050h-06-08
appears,ok,g06-050h-06-09
to,ok,g06-050h-07-00
despair,ok,g06-050h-07-01
of,ok,g06-050h-07-02
ever,ok,g06-050h-07-03
being,ok,g06-050h-07-04
cured,ok,g06-050h-07-05
.,ok,g06-050h-07-06
',ok,g06-050h-07-07
Mauro's,ok,g06-050i-00-00
first,ok,g06-050i-00-01
action,ok,g06-050i-00-02
was,ok,g06-050i-00-03
to,ok,g06-050i-00-04
write,ok,g06-050i-00-05
to,ok,g06-050i-00-06
his,ok,g06-050i-00-07
revered,ok,g06-050i-00-08
master,ok,g06-050i-00-09
at,ok,g06-050i-01-00
"Ko""then",ok,g06-050i-01-01
",",ok,g06-050i-01-02
near,ok,g06-050i-01-03
Leipzig,ok,g06-050i-01-04
",",ok,g06-050i-01-05
asking,ok,g06-050i-01-06
for,ok,g06-050i-01-07
advice,ok,g06-050i-01-08
.,ok,g06-050i-01-09
In,ok,g06-050i-01-10
doing,ok,g06-050i-01-11
so,ok,g06-050i-01-12
he,ok,g06-050i-02-00
described,ok,g06-050i-02-01
his,ok,g06-050i-02-02
distinguished,ok,g06-050i-02-03
patient,ok,g06-050i-02-04
and,ok,g06-050i-02-05
his,ok,g06-050i-02-06
symptoms,ok,g06-050i-02-07
.,ok,g06-050i-02-08
He,ok,g06-050i-03-00
told,ok,g06-050i-03-01
Hahnemann,ok,g06-050i-03-02
that,ok,g06-050i-03-03
he,ok,g06-050i-03-04
found,ok,g06-050i-03-05
Anglesey,ok,g06-050i-03-06
a,ok,g06-050i-03-07
strong,ok,g06-050i-03-08
",",ok,g06-050i-03-09
energetic,ok,g06-050i-04-00
man,ok,g06-050i-04-01
with,ok,g06-050i-04-02
a,ok,g06-050i-04-03
gentle,ok,g06-050i-04-04
and,ok,g06-050i-04-05
charming,ok,g06-050i-04-06
character,ok,g06-050i-04-07
",",ok,g06-050i-04-08
and,ok,g06-050i-06-00
persevering,ok,g06-050i-06-01
",",ok,g06-050i-06-02
',ok,g06-050i-06-03
but,ok,g06-050i-06-04
he,ok,g06-050i-06-05
appears,ok,g06-050i-06-06
to,ok,g06-050i-06-07
despair,ok,g06-050i-06-08
of,ok,g06-050i-06-09
ever,ok,g06-050i-06-10
being,ok,g06-050i-06-11
cured,ok,g06-050i-07-00
.,ok,g06-050i-07-01
',ok,g06-050i-07-02
Mauro's,ok,g06-050j-00-00
first,ok,g06-050j-00-01
action,ok,g06-050j-00-02
was,ok,g06-050j-00-03
to,ok,g06-050j-00-04
write,ok,g06-050j-00-05
to,ok,g06-050j-00-06
his,ok,g06-050j-00-07
revered,ok,g06-050j-00-08
master,ok,g06-050j-01-00
at,ok,g06-050j-01-01
"Ko""then",ok,g06-050j-01-02
",",ok,g06-050j-01-03
near,ok,g06-050j-01-04
Leipzig,ok,g06-050j-01-05
",",ok,g06-050j-01-06
asking,ok,g06-050j-01-07
for,ok,g06-050j-01-08
advice,ok,g06-050j-02-00
.,ok,g06-050j-02-01
In,ok,g06-050j-02-02
doing,ok,g06-050j-02-03
so,ok,g06-050j-02-04
he,ok,g06-050j-02-05
described,ok,g06-050j-02-06
his,ok,g06-050j-02-07
distinguished,ok,g06-050j-02-08
patient,ok,g06-050j-03-00
and,ok,g06-050j-03-01
his,ok,g06-050j-03-02
symptoms,ok,g06-050j-03-03
.,ok,g06-050j-03-04
He,ok,g06-050j-03-05
told,ok,g06-050j-03-06
Hahnemann,ok,g06-050j-03-07
that,ok,g06-050j-04-00
he,ok,g06-050j-04-01
found,ok,g06-050j-04-02
Anglesey,ok,g06-050j-04-03
a,ok,g06-050j-04-04
strong,ok,g06-050j-04-05
",",ok,g06-050j-04-06
energetic,ok,g06-050j-04-07
man,ok,g06-050j-05-00
with,ok,g06-050j-05-01
a,ok,g06-050j-05-02
gentle,ok,g06-050j-05-03
and,ok,g06-050j-05-04
charming,ok,g06-050j-05-05
character,ok,g06-050j-05-06
",",ok,g06-050j-05-07
even-tempered,ok,g06-050j-06-00
and,ok,g06-050j-06-01
sedate,ok,g06-050j-06-02
",",ok,g06-050j-06-03
not,ok,g06-050j-06-04
easily,ok,g06-050j-06-05
irritated,ok,g06-050j-07-00
",",ok,g06-050j-07-01
patient,ok,g06-050j-07-02
and,ok,g06-050j-07-03
persevering,ok,g06-050j-07-04
",",ok,g06-050j-07-05
',ok,g06-050j-07-06
but,ok,g06-050j-07-07
he,ok,g06-050j-08-00
appears,ok,g06-050j-08-01
to,ok,g06-050j-08-02
despair,ok,g06-050j-08-03
of,ok,g06-050j-08-04
ever,ok,g06-050j-08-05
being,ok,g06-050j-08-06
cured,ok,g06-050j-09-00
.,ok,g06-050j-09-01
',ok,g06-050j-09-02
Mauro's,ok,g06-050k-00-00
first,ok,g06-050k-00-01
action,ok,g06-050k-00-02
was,ok,g06-050k-00-03
to,ok,g06-050k-00-04
write,ok,g06-050k-00-05
to,ok,g06-050k-00-06
his,ok,g06-050k-00-07
revered,ok,g06-050k-00-08
master,ok,g06-050k-01-00
at,ok,g06-050k-01-01
"Ko""then",ok,g06-050k-01-02
",",ok,g06-050k-01-03
near,ok,g06-050k-01-04
Leipzig,ok,g06-050k-01-05
",",ok,g06-050k-01-06
asking,ok,g06-050k-01-07
for,ok,g06-050k-02-00
advice,ok,g06-050k-02-01
.,ok,g06-050k-02-02
In,ok,g06-050k-02-03
doing,ok,g06-050k-02-04
so,ok,g06-050k-02-05
he,ok,g06-050k-02-06
described,ok,g06-050k-02-07
his,ok,g06-050k-02-08
distinguished,ok,g06-050k-03-00
patient,ok,g06-050k-03-01
and,ok,g06-050k-03-02
his,ok,g06-050k-03-03
symptoms,ok,g06-050k-03-04
.,ok,g06-050k-03-05
He,ok,g06-050k-03-06
told,ok,g06-050k-04-00
Hahnemann,ok,g06-050k-04-01
that,ok,g06-050k-04-02
he,ok,g06-050k-04-03
found,ok,g06-050k-04-04
Anglesey,ok,g06-050k-04-05
a,ok,g06-050k-04-06
strong,ok,g06-050k-05-00
",",ok,g06-050k-05-01
energetic,ok,g06-050k-05-02
man,ok,g06-050k-05-03
with,ok,g06-050k-05-04
a,ok,g06-050k-05-05
gentle,ok,g06-050k-05-06
and,ok,g06-050k-05-07
charming,ok,g06-050k-06-00
character,ok,g06-050k-06-01
",",ok,g06-050k-06-02
even-tempered,ok,g06-050k-06-03
and,ok,g06-050k-06-04
sedate,ok,g06-050k-06-05
",",ok,g06-050k-06-06
not,ok,g06-050k-07-00
easily,ok,g06-050k-07-01
irritated,ok,g06-050k-07-02
",",ok,g06-050k-07-03
patient,ok,g06-050k-07-04
and,ok,g06-050k-07-05
persevering,ok,g06-050k-07-06
",",ok,g06-050k-07-07
',ok,g06-050k-08-00
but,ok,g06-050k-08-01
he,ok,g06-050k-08-02
appears,ok,g06-050k-08-03
to,ok,g06-050k-08-04
despair,ok,g06-050k-08-05
of,ok,g06-050k-08-06
ever,ok,g06-050k-08-07
being,ok,g06-050k-08-08
cured,ok,g06-050k-08-09
.,ok,g06-050k-08-10
',ok,g06-050k-08-11
Mauro's,ok,g06-050l-00-00
first,ok,g06-050l-00-01
action,ok,g06-050l-00-02
was,ok,g06-050l-00-03
to,ok,g06-050l-00-04
write,ok,g06-050l-00-05
to,ok,g06-050l-00-06
his,ok,g06-050l-00-07
revered,ok,g06-050l-00-08
master,ok,g06-050l-01-00
at,ok,g06-050l-01-01
"Ko""then",ok,g06-050l-01-02
",",ok,g06-050l-01-03
near,ok,g06-050l-01-04
Leipzig,ok,g06-050l-01-05
",",ok,g06-050l-01-06
asking,ok,g06-050l-01-07
for,ok,g06-050l-01-08
advice,ok,g06-050l-01-09
.,ok,g06-050l-01-10
In,ok,g06-050l-02-00
doing,ok,g06-050l-02-01
so,ok,g06-050l-02-02
he,ok,g06-050l-02-03
described,ok,g06-050l-02-04
his,ok,g06-050l-02-05
distinguished,ok,g06-050l-02-06
patient,ok,g06-050l-02-07
and,ok,g06-050l-02-08
his,ok,g06-050l-03-00
symptoms,ok,g06-050l-03-01
.,ok,g06-050l-03-02
He,ok,g06-050l-03-03
told,ok,g06-050l-03-04
Hahnemann,ok,g06-050l-03-05
that,ok,g06-050l-03-06
he,ok,g06-050l-03-07
found,ok,g06-050l-03-08
Anglesey,ok,g06-050l-04-00
a,ok,g06-050l-04-01
strong,ok,g06-050l-04-02
",",ok,g06-050l-04-03
energetic,ok,g06-050l-04-04
man,ok,g06-050l-04-05
with,ok,g06-050l-04-06
a,ok,g06-050l-04-07
gentle,ok,g06-050l-04-08
and,ok,g06-050l-04-09
charming,ok,g06-050l-05-00
character,ok,g06-050l-05-01
",",ok,g06-050l-05-02
even-tempered,ok,g06-050l-05-03
and,ok,g06-050l-05-04
sedate,ok,g06-050l-05-05
",",ok,g06-050l-05-06
',ok,g06-050l-07-00
but,ok,g06-050l-07-01
he,ok,g06-050l-07-02
appears,ok,g06-050l-07-03
to,ok,g06-050l-07-04
despair,ok,g06-050l-07-05
of,ok,g06-050l-07-06
ever,ok,g06-050l-07-07
being,ok,g06-050l-07-08
cured,ok,g06-050l-07-09
.,ok,g06-050l-07-10
',ok,g06-050l-07-11
Mauro's,ok,g06-050m-00-00
first,ok,g06-050m-00-01
action,ok,g06-050m-00-02
was,ok,g06-050m-00-03
to,ok,g06-050m-00-04
write,ok,g06-050m-00-05
to,ok,g06-050m-00-06
his,ok,g06-050m-00-07
for,ok,g06-050m-02-00
advice,ok,g06-050m-02-01
.,ok,g06-050m-02-02
In,ok,g06-050m-02-03
doing,ok,g06-050m-02-04
so,ok,g06-050m-02-05
he,ok,g06-050m-02-06
described,ok,g06-050m-02-07
his,ok,g06-050m-02-08
told,ok,g06-050m-04-00
Hahnemann,ok,g06-050m-04-01
that,ok,g06-050m-04-02
he,ok,g06-050m-04-03
found,ok,g06-050m-04-04
Anglesey,ok,g06-050m-04-05
a,ok,g06-050m-04-06
strong,ok,g06-050m-05-00
",",ok,g06-050m-05-01
energetic,ok,g06-050m-05-02
man,ok,g06-050m-05-03
with,ok,g06-050m-05-04
a,ok,g06-050m-05-05
gentle,ok,g06-050m-05-06
and,ok,g06-050m-05-07
charming,ok,g06-050m-06-00
character,ok,g06-050m-06-01
",",ok,g06-050m-06-02
even-tempered,ok,g06-050m-06-03
and,ok,g06-050m-06-04
sedate,ok,g06-050m-07-00
",",ok,g06-050m-07-01
not,ok,g06-050m-07-02
easily,ok,g06-050m-07-03
irritated,ok,g06-050m-07-04
",",ok,g06-050m-07-05
patient,ok,g06-050m-07-06
and,ok,g06-050m-07-07
persevering,ok,g06-050m-08-00
",",ok,g06-050m-08-01
',ok,g06-050m-08-02
but,ok,g06-050m-08-03
he,ok,g06-050m-08-04
appears,ok,g06-050m-08-05
to,ok,g06-050m-08-06
despair,ok,g06-050m-08-07
of,ok,g06-050m-09-00
ever,ok,g06-050m-09-01
being,ok,g06-050m-09-02
cured,ok,g06-050m-09-03
.,ok,g06-050m-09-04
',ok,g06-050m-09-05
revered,ok,g06-050n-01-00
master,ok,g06-050n-01-01
at,ok,g06-050n-01-02
"Ko""then",ok,g06-050n-01-03
",",ok,g06-050n-01-04
near,ok,g06-050n-01-05
Leipzig,ok,g06-050n-02-00
",",ok,g06-050n-02-01
asking,ok,g06-050n-02-02
for,ok,g06-050n-02-03
advice,ok,g06-050n-02-04
.,ok,g06-050n-02-05
In,ok,g06-050n-02-06
doing,ok,g06-050n-02-07
patient,ok,g06-050n-04-00
and,ok,g06-050n-04-01
his,ok,g06-050n-04-02
symptoms,ok,g06-050n-04-03
.,ok,g06-050n-04-04
He,ok,g06-050n-04-05
told,ok,g06-050n-04-06
Hahnemann,ok,g06-050n-05-00
